COL1;COL2;COL3;COL4;COL5;COL6;COL7;COL8;COL9;COL10;COL11;COL12;COL13;COL14;COL15;COL16;COL17;COL18;COL19;COL20;COL21;COL22;COL23;COL24;COL25;COL26;COL27;COL28;COL29;COL30;COL31;COL32;COL33;COL34;COL35;COL36;COL37;COL38;COL39;COL40
10.97338614;6.778885714;3.005190476;3.004972973;1.702105263;1.402963636;0.948801136;0.694252941;0.543579546;0.445475807;12.65167767;7.813860947;3.04207563;3.040037901;1.652362745;1.441890244;0.982257576;0.71468;0.557333333;0.468125;2.501266667;2.313933333;2.147;2.143675676;1.37974359;1.106305733;0.802975904;0.61946712;0.49584264;0.530989865;2.482945055;2.247613861;1.92018792;1.876188679;1.302687764;1.109596;0.843762887;0.630981132;0.51078;0.488428571
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.260611111;0.264605263;0.283;0.295425532;0.298344828;0.302511905;0.33225;0.363928571;0.366337349;0.361102041;0.251853659;0.239971631;0.240569536;0.242890511;0.295421053;0.307753521;0.341617021;0.378551724;0.390466667;0.3808;0.3785;0.371666667;0.3564;0.352842105;0.373219512;0.404245902;0.423746606;0.418935743;0.425910596;0.441011933;0.39383871;0.389226891;0.387517241;0.386873684;0.400846154;0.409584906;0.446808824;0.43002381;0.444770833;0.460051282
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.768618557;3.069390048;3.063513726;3.028102362;3.00908642;3.02417284;3.657372951;10.39626693;12.58789675;8.907598584;2.527237624;3.121374517;3.092693204;3.070186916;3.071360377;3.086320423;3.075791798;3.011893229;3.541734118;3.448748166;1.979754951;2.257177966;2.119570694;2.089953642;2.135005141;2.173273782;2.179949459;2.176534188;2.173534314;2.214042553;1.827203125;2.16336;2.274882979;2.176894523;2.145074007;2.130456457;2.109876168;2.114819502;2.119010846;2.103419014
26.33947368;17.25236364;9.635048781;9.786041667;6.471864865;5.526066667;4.283316129;3.798408696;3.183025;2.930333333;27.87607013;18.58924398;9.18452;9.184542857;5.910231076;5.34212;4.114530121;3.600466667;3.083055556;3.1;26.09045;17.9068;9.639227273;9.85537037;6.51740678;5.552768595;4.255404389;3.869673203;3.180667606;2.931316981;27.92656044;17.80089091;9.180637584;9.163289941;5.913188755;5.23959144;4.1569;3.610768116;3.069275;3.120931818
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.109306452;0.108888889;0.15037037;0.150716981;0.145965517;0.188888889;0.188333333;0.188175439;0.188033333;0.187305882;0.11016092;0.110676923;0.151298508;0.151635714;0.151169014;0.195302632;0.191483871;0.191491803;0.189257143;0.187157895;0.094444444;0.093485714;0.128777778;0.128777778;0.128777778;0.171235294;0.171205128;0.170883721;0.170717391;0.170223404;0.094102564;0.094666667;0.128717949;0.129536842;0.130407407;0.174555556;0.174736842;0.174555556;0.173058824;0.170833333
14.57228846;14.57304348;14.4605;14.45954546;14.45;13.78563636;13.42542105;13.43263636;10.85859091;8.184569231;14.56854795;14.5049469;14.36883871;14.357625;14.34457576;13.95036083;13.36441177;13.37630435;11.67160606;8.280333333;14.50658333;14.46641177;14.35361111;14.35711429;14.32007143;13.72558333;13.41424138;13.41917073;10.78771429;8.050456044;14.54584849;14.44582609;14.313125;14.28776405;14.26493617;13.78014815;13.318;13.335;11.23532609;8.271821429
26.66664286;17.63123729;10.65710526;8.318705882;3.613647059;2.499429907;1.626451429;1.217330709;0.942571429;0.698793651;27.8220339;19.41778393;11.32141979;9.154502879;3.575266949;2.64343949;1.669866667;1.261703704;0.95085;0.692;4.857;4.857636364;4.892923077;4.251966667;3.041636364;2.121159236;1.484706704;1.136565749;0.901187135;0.7108;4.953808989;4.876773585;4.347684564;3.734318182;2.807340249;2.097895582;1.571322222;1.1601875;0.924439394;0.6810625
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.170350649;0.160049096;0.16083871;0.160730497;0.160321782;0.160485437;0.094791519;0.089928437;0.0879799;0.091304813;0.178813559;0.159822222;0.1615;0.161163399;0.161099119;0.16067602;0.079764228;0.080067935;0.080861111;0.086129794;0.155022876;0.144986264;0.143932668;0.143221774;0.143349398;0.143843416;0.085183007;0.076005236;0.072292453;0.076505814;0.156635332;0.14446063;0.144723603;0.143526132;0.14299785;0.142828125;0.073210216;0.073125891;0.072887597;0.077832569
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.581428571;8.233232558;14.08537755;15.84710526;24.26645946;31.86501212;33.59728571;37.14932029;4.584503817;5.46001227;6.413212435;8.054888889;12.94450617;15.472375;23.57727027;31.941;32.23786957;9.436740741;19.55367033;23.64998876;30.07110714;35.85652459;36.66840761;38.46034832;4.879755435;5.953272727;7.170396667;9.323773869;18.33809302;23.19031313;29.49566327;35.70548837;35.62567797;38.46034832;4.879755435;5.953272727;7.170396667;9.323773869;18.33809302;23.19031313
26.34714516;22.36759817;22.11023182;22.07691837;21.44397642;21.05312442;10.17160094;6.86628172;4.790435208;5.408740695;28.762568;30.15030137;28.45652392;28.48302055;27.42882489;26.75808871;16.77667704;14.72738907;9.847694444;8.519773852;28.72314883;23.51832326;22.99636364;22.842;22.11514888;21.82743607;11.1427907;10.04007522;7.465811024;8.100413044;29.37283616;28.01616518;28.9896453;29.65492278;28.80494558;28.22257783;18.51482073;16.31331714;11.69146154;10.07359024
0.588963855;0.584833333;0.580133333;0.591259259;0.562852941;0.493882353;0.494863636;0.499481482;0.372961539;0.362716049;0.620833333;0.632234375;0.630755725;0.628257143;0.619348148;0.557441558;0.535689655;0.527038462;0.367461539;0.3568;0.438175;0.424818182;0.423023256;0.416;0.416;0.416111111;0.424027027;0.417064516;0.294981482;0.291266376;0.451302326;0.447833333;0.447;0.443772727;0.445039604;0.441333333;0.440464286;0.441333333;0.30122973;0.298230769
35.48006548;43.50023932;58.72551471;60.84854546;61.29754688;60.96890426;61.37156863;61.44167273;61.59822936;62.39127359;38.35582353;46.96493284;61.73500553;64.4565188;66.38678873;66.93059355;67.72972222;67.75291241;66.54828736;65.73826087;38.02924324;46.51040404;59.56473044;60.73065152;61.9854918;61.92842222;62.19383051;62.09711194;62.17423649;62.7465974;39.76960606;49.0001358;63.13905224;65.1635;67.00469343;67.52914379;68.6224321;68.29699324;66.92310309;66.19028571
13.59566667;13.63749412;13.64087597;13.62417901;13.55863804;13.45671875;13.31014829;13.22356736;12.90573721;12.30400353;13.5565625;13.60384716;13.59999005;13.57474324;13.52312931;13.41959763;13.29928877;13.20055714;12.86202158;12.13172589;13.53772727;13.50867391;13.48350228;13.49060473;13.4933786;13.4338289;13.32142697;13.22061413;12.89117123;12.48445833;13.47821002;13.46912449;13.45483493;13.43706623;13.45379787;13.41314706;13.30849714;13.20855274;12.86890396;12.55017647
0.568277056;0.531902866;0.528154971;0.526932806;0.469135246;0.440186747;0.450717949;0.504225807;0.46809434;0.366000917;0.586617512;0.53456746;0.528540958;0.520373866;0.470568807;0.441998319;0.433643341;0.432334975;0.397901124;0.312921225;0.524897683;0.483238095;0.472168675;0.470085603;0.42216309;0.398739044;0.397469194;0.393412879;0.350157205;0.271328767;0.512806522;0.470126794;0.475786957;0.469664273;0.419707994;0.393418449;0.388756589;0.3871875;0.344387674;0.263895801
1.18;1.1611;1.087785714;0.94000578;0.51384507;0.426869258;0.371812207;0.316708904;0.206579787;1.187671296;1.172357843;1.153619658;1.142869919;1.139631068;1.143869565;1.132285714;1.123392857;1.119529412;1.125926829;0.985549708;0.656008197;0.549289362;0.507119318;0.486396761;0.231675781;1.17244795;1.155794872;1.135916201;1.124785714;1.122405858;1.127066667;1.115144928;1.107049383;1.102391304;0.231675781;1.17244795;1.155794872;1.135916201;1.124785714;1.122405858
0.376333333;0.3755;0.407772727;0.412444444;0.4124;0.485727273;0.521575;0.521136364;0.513636364;0.518018182;0.379384615;0.382666667;0.415350877;0.416491525;0.417573771;0.461817204;0.532196078;0.532227273;0.529034483;0.531307692;0.436588235;0.450090909;0.511941177;0.512485714;0.522428571;0.575722222;0.603354839;0.613564103;0.665162791;0.722821192;0.45062963;0.456553846;0.524128205;0.527597701;0.530787234;0.576898148;0.625684211;0.622222222;0.667632184;0.706333333
25.49281818;25.48371739;25.40712821;24.88437838;24.818;24.26910588;22.59522727;21.01360606;18.49532468;14.83146491;25.89543669;26.08156637;26.18436286;26.13939425;25.53510204;24.85857851;23.407875;22.04791667;20.56594118;17.2212;21.1995;18.9785;16.73854546;16.29330435;13.03727161;9.330013072;9.916166667;9.465263768;9.073650873;8.524177852;20.96376923;18.85965421;15.06055782;13.4505749;11.67425882;10.35562992;9.576533981;11.93402899;10.7957037;9.782565217
3.194377778;4.959085106;8.187092593;14.39216767;16.37846012;16.54123973;16.46846552;16.36491973;14.92140678;13.55891589;3.149;4.49425641;7.951514925;14.76348905;17.1286124;17.50928347;17.49925735;17.40188722;15.928976;14.30405147;3.526826087;5.449295918;8.892387283;14.40502996;16.32931193;16.36684091;16.34210056;16.31752381;15.12468939;14.12030476;3.695763085;5.033542781;8.253612903;14.94757416;17.01024878;17.20140541;17.20008511;17.13837288;15.945264;14.9512
0.299974684;0.300444444;0.300097222;0.300157895;0.302714286;0.309586207;0.309136364;0.308057692;0.288923077;0.289101449;0.307484849;0.310734375;0.310620155;0.310484849;0.310954546;0.315244898;0.322677419;0.322041667;0.3025;0.297181818;0.327774194;0.328863636;0.329232558;0.330722222;0.330722222;0.330069767;0.326526316;0.32645055;0.299634615;0.299405556;0.332227273;0.337607143;0.338402985;0.341;0.3416;0.341576087;0.341814815;0.341347826;0.313333333;0.307666667
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4185;0.4185;0.4185;0.413625;0.4212;0.426875;2.0474;2.047363636;2.047363636;2.048928571;0.39225;0.387333333;0.384953846;0.383945946;0.383473684;0.388571429;1.907769231;1.907769231;1.923454546;1.9782;0.438;0.448875;0.448235294;0.4525;0.4525;0.451181818;2.13775;2.130681818;2.133478261;2.132409091;0.43025;0.426375;0.421333333;0.42024;0.4179;0.4179;1.9857;1.9857;2.002875;2.0575
0.802458015;0.665295265;0.706827586;0.716726496;0.716115152;0.716369048;0.765647399;1.374538813;1.539096429;1.17591844;0.965342342;0.785383562;0.740063694;0.744430894;0.742534247;0.744484375;0.73925641;0.706743494;0.777486111;0.783988764;1.263390313;1.223381974;1.160619318;1.152445993;0.734624339;0.50835873;0.513305019;0.512981308;0.514201087;0.530331288;1.237558419;1.109902256;1.011038023;1.001620209;0.674314346;0.514648107;0.513593407;0.510239402;0.513598958;0.520934426
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.67947706;10.94281482;9.053985916;7.358796875;2.6754;1.860247706;1.27849133;0.938132184;0.747716667;0.587959016;12.7220515;10.8395726;9.238020101;7.155697715;2.584132617;1.894115854;1.291222222;0.965878788;0.7388;0.604833333;12.628825;10.84036667;9.055625;6.696111111;2.667564103;1.834768786;1.247693593;0.925526201;0.82722931;0.926121451;12.53769524;10.7798;9.194298611;7.021766393;2.585392713;1.830677419;1.352504425;0.898188679;0.788238806;0.80925
15.57827273;23.08227607;26.80281928;27.45421622;27.70778205;27.81914815;27.47462112;21.75959658;18.50533212;15.6190573;11.67509756;22.51247093;26.66616712;27.82633984;28.14968947;28.24589329;27.64475966;26.70984429;24.8680581;20.24062931;17.81896677;25.91764018;27.49164842;27.6825343;27.85142507;27.93730667;27.62456911;27.40983732;26.96524405;25.31619463;15.40218809;25.76480887;27.56825085;27.83346179;28.04641532;28.10526237;27.61077249;27.39945498;26.87910101;24.72465429
14.047;14.047;13.991;13.99279487;14.061;13.37795652;12.93233333;12.90752632;12.8852;8.750571429;13.75032;13.588;13.534;13.46690909;13.411;13.07579032;12.7462;12.7462;12.84296;8.904;14.03704762;14.015;13.991;13.99359259;14.01009091;13.40965517;13.00184;12.94706667;12.89767647;8.736692308;13.81252174;13.64490909;13.5895;13.53281482;13.36822857;12.99421429;12.6202;12.6202;12.77383019;8.901
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.57960417;12.519525;15.37616058;20.89902941;27.92612346;28.78056995;28.98794444;28.27235556;28.01417403;28.56452134;12.17962846;13.25698824;16.12870313;22.41589344;28.54332787;29.71892899;30.24245185;30.57040299;30.42698413;29.74691861;14.19511111;15.51469333;18.6181831;23.84913364;30.70226168;31.97084716;32.49972832;32.73600614;32.83844531;32.96104854;14.69410138;15.76347813;18.57151488;24.89789583;31.03908636;32.21106343;32.74829858;33.02959067;33.05891035;32.93870886
29.11569565;29.075;28.24085714;28.26107692;28.346;28.12966667;16.59574074;16.5494;16.5494;9.837153846;29.38754762;29.5665;28.757;28.81716854;28.85616667;28.86548571;17.68548837;17.6366;17.58746667;12.57933333;28.08444444;27.3619;27.0279;26.92;26.76885714;27.01341667;16.6235946;16.58;16.58;9.008;27.5061579;27.48013636;27.09856;27.11374546;27.14971429;27.14971429;17.784;17.784;17.623;11.4475
3.623513514;7.929547113;10.65107558;10.88773837;11.19483636;11.19460714;11.01504762;11.29003677;10.92657507;7.788138199;3.137347826;12.93008108;14.18;14.30186631;14.50689069;14.31464175;13.37473478;13.13237319;12.18800493;8.872530075;3.123838346;8.00880163;10.44327273;10.58152589;10.92536697;11.00007447;10.84919748;10.76727363;10.39729464;7.503235294;3.02200738;8.828363248;12.91639344;13.53274882;13.82750962;13.70016327;13.02621703;12.81444527;12.03171595;8.196541353
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.30784;0.305;0.326580645;0.341555556;0.34276;0.348976744;0.373608696;0.387603448;0.392692308;0.400136364;0.317757396;0.305734884;0.324365957;0.321747899;0.353533981;0.3814375;0.401305556;0.415857143;0.426;0.42775;0.377;0.377;0.394545455;0.391666667;0.399196078;0.42535443;0.546833333;0.571443038;0.584535135;0.594415584;0.416414634;0.423133333;0.470238532;0.472819672;0.473147059;0.478089041;0.55059375;0.59825641;0.6258125;0.62740625
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.08876191;12.0957907;48.1945;48.19667442;48.24484615;54.34780952;59.70135484;59.63258824;60.94241667;62.051625;11.85038776;11.77273077;48.1264;48.08441071;48.06914286;52.11436709;60.31888;60.65909524;61.59238462;63.928;12.06547619;12.052;48.04738889;48.04738889;48.04738889;52.40797561;55.67956716;55.23780488;55.02190698;54.67863462;11.89669565;11.8152;48.22183333;48.02983333;47.9352;51.59940217;54.9062037;55.3806;55.46926667;56.29974419
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33.88196739;34.45028571;35.05142857;34.73908824;34.87946296;34.99461539;34.36490361;33.84963804;32.98719492;31.30724194;35.03073444;36.04505;36.67932566;36.67722251;36.59413028;36.08263592;35.82640351;35.4955;35.0886;36.38;30.68328;31.12345455;31.47483333;31.17141177;28.29564935;22.29130435;22.93215718;22.62978903;21.56233157;22.2553972;32.15312381;32.20434375;28.78590763;27.661;27.04009319;24.850896;21.21409804;27.58322222;25.4349;26.33244898
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.2046988;30.30568;34.61833173;35.36184286;35.80919608;36.02911594;35.83464727;33.896098;33.28235259;28.60074201;9.496852273;30.7027087;35.47693736;36.47880973;36.87711087;36.98259559;36.38713555;35.81020057;35.36797215;33.21077714;14.51136585;32.37076336;35.07434656;35.66971212;36.05942093;36.25412059;36.08893207;35.59706667;35.33894022;34.08002475;12.69742928;32.61931015;35.57106597;36.24652665;36.65174122;36.77170713;36.40376632;36.03895781;35.80551322;34.06090581
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.726425373;1.783953488;1.769068966;1.75016185;1.739070797;1.747704142;2.894021978;3.855869436;2.857943089;2.331977528;1.63679646;2.056645669;1.850272727;1.81828022;1.819149378;1.832705128;1.778963455;1.686552083;1.795979798;1.730267925;1.221958467;1.300913486;1.233335505;1.215266484;1.237805556;1.26218662;1.270924051;1.24849635;1.225080645;1.193373134;1.149244604;1.2948625;1.374241803;1.300796729;1.281535256;1.272854875;1.239961225;1.215612319;1.203138462;1.155721963
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.1176;25.48278571;22.34401961;17.16047826;5.321352941;3.498442105;2.317006098;1.716024691;1.351201835;1.090641509;29.20651685;26.00417347;22.84548139;17.84760478;5.178259109;3.70870122;2.370333333;1.780352941;1.368888889;1.116;25.5345;23.44431818;21.7025;15.95822449;5.26244;3.428644295;2.263331412;1.667832244;1.336678445;1.091320583;26.07251042;24.04781982;22.26131613;16.38167054;5.071065892;3.45426087;2.444623762;1.7155;1.355578947;1.10815
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.93138806;7.900674419;9.621942529;10.34292486;11.24549558;11.24948521;11.27192308;10.27332938;8.910482385;8.080285112;5.71540708;6.646433071;9.664652597;10.40163736;11.39937344;11.37996474;11.03604983;10.03103646;8.935787879;8.343981132;6.187875399;7.50937659;9.626530945;10.20774451;10.85766667;10.87197887;10.7621076;9.94679562;9.076596774;8.091880597;5.377658273;6.829545833;9.281979508;10.00521262;10.94363782;10.92220635;10.77707143;10.0466413;9.242796154;8.323719626
1.244504854;1.517861963;1.658604651;1.67580814;1.662636364;1.673589286;2.393217647;7.152213429;8.210230986;5.731541534;1.095927419;1.663730061;1.690941539;1.699368984;1.700975709;1.711417446;1.703456522;1.88991958;2.414397196;2.152028571;0.89782197;1.137576503;1.119711039;1.103667575;1.120252294;1.145567376;1.151903361;1.145064677;1.134339286;1.156204819;0.823822344;1.093263158;1.192939516;1.135220379;1.117173077;1.113882086;1.103818681;1.096845771;1.10040856;1.099132353
12.8419;12.8055;11.63325;11.64366667;6.144324324;2.942084507;1.482789474;0.967298077;0.871708861;0.658075472;12.88291304;12.88925352;11.73497853;11.73436364;7.291102273;3.190506579;1.53279661;0.994137931;0.892066667;0.6985;12.53325;12.53325;11.64366667;11.61336364;5.661622222;2.947412844;1.483242574;0.958642857;0.845213287;0.675575964;12.59086842;12.61391667;11.45572727;11.33268702;6.146379808;3.152327434;1.533050633;0.990235294;0.892348485;0.701511111
9.981785714;9.950833333;9.98;9.98;9.946818182;9.984736842;9.985;10.0402381;10.0402381;9.891352941;9.98;9.95625;9.983396226;9.984137931;9.95637931;9.98516129;9.985;10.03964286;10.0375;9.908117647;9.982;9.956;9.981428571;9.981428571;9.953478261;9.984;9.984285714;10.0402;10.04086207;9.807146342;9.98;9.9536;9.981538462;9.983076923;9.955245902;9.984705882;9.984705882;10.03970588;10.0375;9.921058824
0.361416667;0.348694444;0.562294118;0.543888889;0.548611111;0.548526316;0.529413044;0.5278;0.496085714;0.443870968;0.386345133;0.404660377;0.631114943;0.62852071;0.591643678;0.57126;0.563166667;0.5629;0.5265;0.476;0.27825;0.27825;0.4905;0.489227273;0.48353125;0.474716216;0.186379032;0.186688525;0.479104546;0.397512931;0.312230769;0.309660714;0.504333333;0.501883721;0.496709302;0.489826923;0.180176471;0.233;0.504236842;0.3949
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.323236842;0.315535088;0.305627778;0.300266304;0.297545455;0.295983333;0.298241573;0.286254464;0.288489071;0.29947;1.035529915;1.212575;1.318378472;1.324462185;1.298114894;1.28086;1.268451163;1.319082031;1.227561798;1.008102703;0.345556818;0.330665625;0.322338521;0.318068862;0.313925;0.311355731;0.315897196;0.322225989;0.329009804;0.334596154;1.221795062;1.126076142;1.251771574;1.343563218;1.337214559;1.327241758;1.329573333;1.37242042;1.386593301;1.282305648
0.119947368;0.120189189;0.119526316;0.11975;0.121291667;0.125;0.1222;0.1208;0.1208;0.120314286;0.1230625;0.129409639;0.129697674;0.130404255;0.131;0.133805556;0.13725;0.136764706;0.135571429;0.131142857;0.140888889;0.143103448;0.143666667;0.143666667;0.144607143;0.144909091;0.140065217;0.140366667;0.139058824;0.137824074;0.145333333;0.1516;0.153037037;0.1547;0.157775;0.157775;0.158855422;0.158025;0.157015152;0.150708333
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.534143345;11.32186909;18.25870235;18.62948789;18.75059893;18.54916011;17.30069857;9.902001357;7.975234651;7.202294167;5.117463054;15.67588031;20.99622661;21.19134197;21.17313247;20.9517352;20.23186444;20.43731308;15.07294043;10.22610054;6.713066306;19.98057992;29.80304775;30.62761325;30.52878609;30.30643402;29.79458143;28.79729341;21.15684293;12.70336729;6.225760731;20.26878112;30.3377495;31.24823559;31.40532026;31.38466473;30.94979386;30.11473115;22.70327139;13.35782602
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.167512397;1.164346626;1.160331325;1.154;1.157141026;1.154401235;1.152267081;1.124735941;1.123242701;1.129012939;1.164739837;1.109598837;1.114261456;1.1078125;1.110631579;1.111152439;1.122549356;1.125612457;1.129529052;1.138806035;1.231966767;1.220476821;1.226334294;1.221949459;1.22193188;1.213006667;1.208626016;1.215229665;1.220797619;1.214892617;1.235666144;1.202075085;1.171050848;1.164990033;1.170221774;1.171309677;1.182587302;1.185253555;1.193729798;1.205682857
0.251;0.2517;0.250211765;0.247970149;0.246990826;0.246608247;0.246235577;0.24359335;0.238439776;0.253316514;0.251210784;0.251529915;0.251149351;0.248;0.247;0.247;0.246483871;0.246142857;0.251108108;0.24875;0.247776119;0.247485207;0.247055249;0.244159763;0.238236;0.254264205;0.252448071;0.252882952;0.252626582;0.24914;0.248349112;0.2482;0.247652174;0.247013699;0.238236;0.254264205;0.252448071;0.252882952;0.252626582;0.24914
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.403416667;0.347163934;0.330529915;0.339806202;0.339928302;0.347227979;0.346709677;0.375297587;0.442564706;0.387248649;0.395834862;0.377956522;0.350426966;0.362207547;0.358440678;0.367142857;0.362454546;0.293666667;0.287127273;0.29215534;0.291956098;0.298329032;0.298282609;0.325919231;0.329095563;0.335627329;0.341535326;0.324466049;0.302743961;0.310269841;0.310428571;0.319762376;0.317714286;0.325919231;0.329095563;0.335627329;0.341535326;0.324466049;0.302743961;0.310269841
29.17117544;29.17121277;30.942;30.94223404;30.94713333;30.99466667;30.99268421;30.98027273;30.95017391;30.92917857;28.83001409;28.57389565;30.1366;30.09640323;30.10390164;30.12509278;30.2242;30.41772;30.77675;30.947;29.17253846;29.17128571;30.90066667;30.90066667;30.90066667;30.95630952;30.96393333;30.91616667;30.89875;30.87590506;29.07069565;28.7352459;30.29679412;30.16863291;30.05732558;30.06769318;29.97206122;30.11025;30.59674074;30.9065
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.05957627;20.05611539;20.13324;20.121;20.09766667;20.12834286;20.15213636;20.15391304;20.11823913;20.09093333;19.2872;19.07139535;19.13963044;19.06064706;19.06886;19.04393151;19.141;19.17381081;19.37031579;19.587;20.04665625;20.0608;20.13233333;20.121;20.121;20.14576596;20.15217241;20.16502703;20.15786076;20.15932258;19.40308333;19.14365385;19.24014286;19.15072727;19.12670588;19.003;18.9982;18.9982;19.28275;19.60266667
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.14772;0.146769231;0.149923077;0.153294118;0.156416667;0.16552381;0.171333333;0.171863636;0.180066667;0.186670886;0.152794393;0.154925373;0.158765957;0.162385621;0.164589744;0.171438597;0.183985507;0.184224138;0.196823529;0.197823529;0.185545455;0.19;0.196944444;0.201514286;0.206142857;0.2056875;0.200189655;0.2031375;0.215441861;0.22607177;0.197568628;0.198864865;0.205827161;0.213197917;0.215611111;0.21787963;0.221952381;0.222345455;0.233934783;0.231018519
0.633904762;0.676084746;0.718192983;0.78;0.616627451;0.586504673;0.601845714;0.527559055;0.449529412;0.442873016;0.425556901;0.403839335;0.414772727;0.416080614;0.498699153;0.524866242;0.585133333;0.565259259;0.506;0.554333333;1.04675;1.024363636;1.007153846;1.001733333;1.012142857;1.011363057;0.869296089;0.773232416;0.705565302;0.710119658;0.920460674;0.923169811;0.947771812;0.94964876;0.935012448;0.867682731;0.878611111;0.743979167;0.695727273;0.669
22.87836;22.69358929;22.53213726;22.02956522;20.86476471;10.90006316;5.35147561;3.143462963;2.395715596;1.932292453;22.97734832;22.86317857;22.72998511;22.35968199;21.42208907;13.14079878;5.830560606;3.220441177;2.282666667;1.8424;22.6387;22.55554546;22.48625;21.92765306;20.81748;10.9209396;5.114051873;3.079777778;2.38720318;1.923502732;22.82278125;22.75942342;22.67810323;22.2338062;21.32896124;12.25721015;6.41919802;3.06475;2.261657895;1.826175
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
